index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings
6,8,0,0,8657,12,421,RekSai,0,0,0,7538,0,16391,9,0,0,0,False,False,False,False,False,True,9176,8700,JUNGLE,0,0,6693,3053,3047,1031,0,0,3364,18,3,9,JUNGLE,0,2,1,268,4783,0,5409,84,0,0,0,0,7,0,67623,14962,18172,5119,tMdqijRHUM2-JUE0UTrWybhfOt7sD6tEHkFoWUWLiZIUTr7e48AGcTEubYNN_-uVBU6-M1CtVhCoog,0,,,NONE,0,116,62,56,9,3,4,12,11,f8twTe2wkdApOkuLYezZlMoy_fjt9kAbD8K2TLopUMiRKg,251,Mefistto,False,200,JUNGLE,28,1231,86115,19137,0,24109,7476,0,12,211,242,1,0,13709,4175,528,0,6,0,9,0,1,3,False,LA2_1099176984,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,6,0,0,7019,10,142,Zoe,0,1,0,1879,0,6002,9,1,0,0,False,False,False,False,False,True,6944,6675,MIDDLE,0,0,1001,3157,2033,6655,0,0,3363,16,1,5,MIDDLE,0,2,1,261,27858,6229,2055,0,0,0,0,0,8,0,6838,1331,9922,4626,7lrZt704I6nPJ9jpLkoiUovp01LDIHZnMmW201tGMLuLY3fsQg-TUOLhtvE7a8CSgjO1KFmxjf0z9w,0,,,SOLO,0,113,20,21,16,6,14,4,4,zF42F2FokZG_etOOXGA4RRjiIqSngT6h6Pu-UnUntC1rug,310,Janiquo99,False,200,MIDDLE,13,1231,37819,9258,0,12270,652,210,84,43,232,2,0,3122,1697,292,0,6,0,17,1,2,6,False,LA2_1099176984,0.0,0.0,0.0,,,,,,,,,,,,,,,
8,6,0,0,6799,10,523,Aphelios,0,16,687,687,687,7009,8,3,0,0,False,False,False,False,False,True,6457,6150,BOTTOM,0,0,2055,1036,6673,3006,0,1055,3363,29,1,2,BOTTOM,326,2,1,391,935,134,4202,4,0,0,0,0,9,0,55684,8375,12303,1596,QJactnBT7oYt4gpnuEl79ZnioMT9_poOkXaSATdJcGNd5zH1vX5ve7oLmUEtL7Bukk8ekBKznv5rKg,0,,,CARRY,0,50,74,0,3,4,7,3,4,mTUFTKGam4yzIvnT0sxCYZgAjemfdkd8UVL1x9olCABy5A,552,Rimüru Tëmpest ,False,200,BOTTOM,10,1231,59115,8509,0,16506,1977,450,114,98,187,3,0,2495,0,0,0,6,0,13,4,0,10,False,LA2_1099176984,0.0,0.0,0.0,,,,,,,,,,,,,,,
9,10,0,0,6514,10,235,Senna,0,4,0,74,0,6202,4,1,0,0,False,False,False,False,False,True,5444,5050,UTILITY,0,0,3864,6632,2055,1042,0,3047,3364,15,0,1,BOTTOM,194,0,1,897,0,0,3181,0,0,0,0,0,10,0,12480,6578,9425,4626,LIT-8eCgmvEsAfzqa2rciOZqiIOdeAWbvwhYxJMwy-ic1MBTPbCdkFwjesX_JAe51ELqT624ySuqYQ,0,,,SUPPORT,0,38,24,13,4,4,3,4,4,t7b-fteVpP3N2itPLTSwzfzurhAzgwWzTnzkjM8K56QRiQ,289,Hideri Kanzakï ,False,200,UTILITY,23,1231,12480,6578,690,13009,5015,2002,8,86,89,5,0,0,0,402,0,6,0,20,2,2,7,False,LA2_1099176984,0.0,0.0,0.0,,,,,,,,,,,,,,,
0,25,0,0,16183,16,516,Ornn,0,2,6052,13610,6052,77957,6,1,1,0,False,True,False,False,False,False,14082,13900,TOP,0,1,3143,7004,3047,3075,3110,1033,3363,28,3,11,JUNGLE,33,6,2,1097,67678,24146,10768,1,0,1,0,0,1,0,57212,12080,27882,4882,NQNhDcQeomeIjF0LQErU8HVdnbIDkF3znJO5SsBxuPmIHf12-7zbMOT-u1Lp3cFnIRaIXXx5xkztHg,0,,,NONE,0,113,87,44,25,4,12,4,4,Mkmhf9B9Emr63LraA-gP7-lISv2vi7LUhLvIoEPSM_v8LQ,276,Viva El Fernet,False,100,TOP,81,2044,138805,36700,0,40251,2867,0,143,1058,229,1,0,13914,474,1601,1,7,0,33,2,0,13,False,LA2_1099240705,1.0,0.0,3.0,,,,,,,,,,,,,,,
1,11,0,0,13454,15,121,Khazix,0,0,797,18669,797,17472,10,0,1,2,False,False,False,True,False,False,13822,13800,JUNGLE,0,1,7002,6694,3158,6676,6695,1036,3340,21,3,13,JUNGLE,628,4,2,497,6482,956,5780,114,0,1,0,0,2,0,108301,20490,29241,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,NONE,0,127,74,29,23,3,4,14,11,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,100,JUNGLE,7,2044,127281,22007,0,35729,10506,0,10,200,315,1,0,12498,560,708,2,7,0,14,0,1,7,False,LA2_1099240705,1.0,0.0,2.0,,,,,,,,,,,,,,,
2,10,0,0,15522,16,17,Teemo,0,3,4530,7729,4530,11987,8,3,3,0,False,False,True,False,False,False,16064,14375,MIDDLE,0,1,1058,3157,3115,3020,3165,6653,3364,23,3,13,MIDDLE,0,6,2,445,115016,30333,4991,28,0,1,0,0,3,0,31326,3522,15974,4154,qtNmCAr1JHB9B6rzoclClGM00sqvzqBCKP23cSoV-mCNpTK8wpKA6Ag3CTtCd90ipryLp9XkhXnTxA,0,,,SOLO,0,76,39,0,75,8,14,3,4,9GBN2080EPaDdTmjYa3d9yIDFWHzvB95ESL3APgCC8tn0U0,65,UwUSenpaiiiUwU,False,100,MIDDLE,72,2044,154123,35373,0,21453,641,0,163,668,237,1,0,7781,1518,487,2,7,0,26,3,6,7,False,LA2_1099240705,0.0,0.0,3.0,,,,,,,,,,,,,,,
3,25,1,0,14602,15,222,Jinx,0,4,4782,27046,4782,11456,9,2,1,1,False,False,False,False,False,False,14951,14000,BOTTOM,1,1,3085,7007,3006,3033,3036,2015,3363,23,2,9,BOTTOM,508,5,2,536,1811,1026,9448,34,0,1,0,0,4,0,168384,23970,20799,5084,ow7YJY_3bkIt4EFou-hZjCIqBcA31RJMb-qzxDpSuAQwdF8bLsManpL7GkklcpbK7S7ZPyRsBBdR4Q,0,,,CARRY,0,130,60,27,11,5,4,6,7,V9C5OkyR9NZdzMpi1YWG7xk3Jkf3DS60BfA_NeTl8dup,298,APOLOOO,False,100,BOTTOM,31,2044,196513,28806,0,31285,3472,1143,177,117,314,4,0,26317,3809,1038,1,7,0,31,2,1,9,False,LA2_1099240705,1.0,0.0,2.0,,,,,,,,,,,,,,,
4,19,0,0,10978,13,16,Soraka,0,4,108,442,108,7648,9,2,0,0,False,False,False,False,False,False,8387,7500,UTILITY,0,1,3117,7021,3011,3067,1004,3853,3364,21,1,2,BOTTOM,0,2,1,467,8351,2903,3114,0,0,1,0,0,5,0,1777,620,12123,2,QUOQpPZQ1iG9xQrPqnT42211wR0vWY8vK-rf-P5SQF0N-L2FqKgm4QRDLDanSNjcLUS0eGPTZxGskg,0,,,SUPPORT,0,50,61,27,6,5,3,4,4,9Ru9WLh5ozhGlyeCL4iFfG6GCXIfSFXz1ZKB0QAI_HX2VQ,180,soycero,False,100,UTILITY,33,2044,10129,3524,1993,15378,27518,22813,9,129,236,5,0,0,0,140,0,7,0,60,2,3,27,False,LA2_1099240705,1.0,0.0,2.0,,,,,,,,,,,,,,,
5,7,0,1,17296,17,39,Irelia,0,3,5355,11117,5355,20807,8,0,0,0,False,False,False,False,False,False,15039,14300,TOP,0,1,6630,3153,3053,3047,6609,0,3364,25,1,6,TOP,0,3,1,312,20933,6139,15873,12,0,0,0,0,6,0,147595,12428,12951,4745,wZ3bNHs3QjCcqAsKhRmzNWzp4ed_rbpQhVQ9eyE0Z-Wtx47UzKvCMJnPx7kzcNQ9EryDYU5mvoU-MQ,0,,,SOLO,0,236,43,72,9,3,12,4,4,lrBtMKKlqOAQtHumbAvAT4Azze6HToIQlt5qL1xr6vuh4ts,205,Dileit,False,200,TOP,17,2044,175073,18807,0,29693,3727,0,221,103,252,1,0,6545,240,868,1,7,0,17,0,4,4,True,LA2_1099240705,1.0,1.0,5.0,,,,,,,,,,,,,,,
6,18,1,1,14598,15,33,Rammus,0,3,753,13166,753,59686,13,2,0,2,False,False,False,False,False,False,10451,9250,JUNGLE,0,1,6664,3075,3047,1057,3066,1028,3364,23,0,3,JUNGLE,65,0,1,340,91739,12085,13464,96,0,0,0,0,7,0,21478,2013,18534,5000,Wfy1kaKmMHC2n_QIaOyYKgZWcAnKWCkNpdL0tMkBEzGWXVsbmyDDc3elGuZy_KG8XCy1JNV16Vzyaw,0,,,NONE,0,109,116,49,8,5,6,16,11,usyZXe8TDcjD2-fytTzZ0L_IzBDOHt0jiGJxpldapyR8bw,180,P4y4s0,False,200,JUNGLE,37,2044,120591,14723,0,34808,6688,597,17,399,387,5,0,7374,624,2809,2,7,0,24,2,4,2,True,LA2_1099240705,1.0,1.0,3.0,,,,,,,,,,,,,,,
7,16,0,1,15640,16,157,Yasuo,0,1,5220,6542,5220,38989,12,0,3,0,False,False,False,False,False,False,16845,14650,MIDDLE,0,1,6673,2421,3031,3006,3033,3091,3364,23,4,14,MIDDLE,756,3,2,267,16558,4089,12007,32,1,0,0,0,8,0,152720,28798,21048,5024,RRj-vhL-H0c2CFZEARZWwGCAGmQsXHcnaSnCZ9Aro1LJn3y9zb-zY9NnjeNChhYV19-qyZZGdYDcDg,0,,,SOLO,0,239,27,74,9,6,14,4,4,5v0uDIOHwBrbdF5CZ4Emi2vsbyiGFFwLO3gH65lD6Mg49bQ,244,fari,False,200,MIDDLE,30,2044,171220,34450,0,34154,3462,0,160,134,420,1,0,1942,1562,1098,1,7,0,16,0,5,6,True,LA2_1099240705,1.0,1.0,4.0,,,,,,,,,,,,,,,
8,11,0,6,15763,16,21,MissFortune,0,8,9607,16942,9607,14045,6,3,3,0,False,False,False,False,False,False,18042,15875,BOTTOM,1,1,6694,3142,2420,6692,6676,3006,3340,31,4,18,BOTTOM,888,6,3,367,4239,1636,8294,12,0,0,0,0,9,0,161529,39028,11993,3542,ruRcfuBXA3kv36iWWZ3a1uVVBUhwr_tezrstS-xHBvJngnyFo3hqp8xkoqdWkCNlPV00OVkwak9_YQ,0,,,CARRY,0,71,78,36,8,4,4,5,7,al6dGIdxm4aao6Hcq-O7aJxMRmOiekzBgVgi9oofw-y715c,127,PipeXon99,False,200,BOTTOM,15,2044,168333,41462,0,21280,3135,1047,184,219,191,4,1,2564,798,992,3,7,0,40,3,7,15,True,LA2_1099240705,1.0,1.0,6.0,,,,,,,,,,,,,,,
9,25,0,0,12815,14,497,Rakan,0,5,228,1705,228,24678,9,3,0,0,False,False,False,False,False,False,9134,8925,UTILITY,0,1,3860,2065,3504,3158,3011,0,3364,26,0,1,BOTTOM,0,0,1,385,13455,7137,11029,0,0,0,0,0,10,0,5942,1028,13743,3867,SGo7FjXmi_2HJMky45aPfV8cf2BAOTGqZcSsua9VBxpJc94s_jpwmvkOfJdlHVF_rZJOUgQnDJCtKw,0,,,SUPPORT,0,50,45,94,10,5,4,5,14,TT--rE_No9PZZiDYy8S5JjucnKkWyQpi58fA8b2L6v3HZQ,446,dartrox,False,200,UTILITY,30,2044,24801,8915,6146,25365,7222,3068,42,62,281,5,0,5402,750,592,0,7,0,54,3,5,28,True,LA2_1099240705,0.0,0.0,2.0,,,,,,,,,,,,,,,
0,11,0,1,17533,17,164,Camille,0,2,5195,8444,5195,27342,4,0,3,0,False,True,False,False,False,True,16290,14983,TOP,0,0,3078,3074,3047,3123,3053,3026,3363,22,3,15,TOP,0,10,2,1147,1420,1420,2776,16,0,0,0,0,1,0,128039,15912,16801,4073,PzKUyCwbMfsJr0T0oj6aq04VU6fE4rCb3Aidtn41aWrm2WipdmxbxoCs_tlAvtOsqQr38eXwk51Dig,0,,,SOLO,0,174,56,123,9,5,12,7,14,S8pq-HI2RXXHSzZgYArwPiCfMl6DJkVnSvMYxRy8p58IZk20kWFB09RT_A,178,Stephano10,False,100,TOP,20,1918,153302,22857,0,21002,1785,0,173,190,183,1,0,23842,5525,1424,3,2,0,24,0,2,12,True,LA2_1099283056,1.0,0.0,3.0,,,,,,,,,,,,,,,
1,24,0,0,12967,14,412,Thresh,0,14,2489,6018,2489,27199,10,3,0,1,True,False,False,False,False,True,8916,7775,UTILITY,0,0,3855,3190,2003,3117,3075,1028,3364,30,0,2,BOTTOM,18,0,1,396,14352,6327,2797,4,0,0,0,0,2,0,7116,1608,16300,1109,2OWsPsFu1WT1WnMfCEji1buBwd27FQbAR1jCxuTWNAuJyPfZiVKRVTVnHs7G35B5qDyiNga9i2YuGg,0,,,SUPPORT,0,51,48,20,6,5,4,6,14,wQnAv4UV6s_pzJsBhqYWib34JiX1oUtf6aRSW8YwR-2qgcVSfO2Fv_6i6w,218,choziro,False,100,UTILITY,29,1918,22978,8537,2814,20308,1656,0,18,88,269,1,0,1509,602,1211,2,2,0,30,3,3,14,True,LA2_1099283056,2.0,0.0,4.0,,,,,,,,,,,,,,,
2,23,0,0,14178,15,711,Vex,0,4,2363,4785,2363,20708,13,2,0,0,True,False,False,True,False,True,11260,10985,MIDDLE,0,0,3157,6655,4628,3020,1052,0,3363,23,1,7,MIDDLE,0,3,1,394,76139,23542,4271,0,0,0,0,0,3,0,10508,2837,17006,4779,_iRgg0IeWeZfETdWjo7l3xhNKVNWvNim8Ex4Sd2bH-QKe8zAGkdGBfv1HqNWgw70LGRIpFPMpAsiFw,0,,,SOLO,0,58,41,50,31,6,4,3,12,r5XoiGlt8z-5EDjXLe52a6ng4_C-ZtT3CRqB2O7IAnpNqDw,224,FranVilchez,False,100,MIDDLE,47,1918,86648,26379,0,22349,1972,0,89,552,355,1,0,0,0,1072,1,2,0,20,2,2,12,True,LA2_1099283056,0.0,0.0,1.0,,,,,,,,,,,,,,,
3,9,0,4,16228,16,119,Draven,0,4,5816,36019,5816,17072,5,2,4,1,True,False,False,False,False,True,18333,15180,BOTTOM,2,0,6673,3006,6676,3094,3031,1053,3363,27,4,18,BOTTOM,1104,7,2,696,1347,483,3746,31,0,0,0,0,4,0,207093,30849,17015,5119,Bi6MNPDgMJehRJP_ZxGls_j2rOhfLaLik8K6s0ujPUCHeqrXqUZ7zS_ndwNLsaIDLifpdwnscMlHQg,0,,,CARRY,0,100,97,23,9,5,4,6,7,7pk1McWUpIv4pznvlTPtSyRdNVV0vxW76_yZ8BED1hh9nB2BRJxc0GdSbA,146,RagnarSucks,False,100,BOTTOM,13,1918,221748,31812,0,21586,2564,825,177,79,163,4,0,13307,479,824,1,2,0,48,2,4,13,True,LA2_1099283056,2.0,0.0,4.0,,,,,,,,,,,,,,,
4,13,2,1,16033,16,234,Viego,0,0,1547,49205,1547,35452,6,0,1,2,False,False,True,False,False,True,15085,12800,JUNGLE,0,0,6632,1031,3047,3153,3053,3133,3340,18,4,15,JUNGLE,598,5,2,786,14092,2446,7196,117,0,0,0,0,5,0,139732,18872,26525,5023,xCWmL1_59bhR47b4E98EZhkEZQ1_YV5tGqRQWGX-yXRFqbIot5wlCWDWd1lQy2hiIVvldowhyYZl7A,0,,,NONE,0,160,83,53,17,6,4,20,11,Alw4nPy0Mful0dQQIhO5zWt9GJYH-zvE3Dpji_2rNGOrcw4,273,Killjeager,False,100,JUNGLE,25,1918,193561,22563,0,35450,14356,0,34,293,224,1,0,39737,1244,1728,0,2,0,15,3,1,7,True,LA2_1099283056,2.0,0.0,3.0,,,,,,,,,,,,,,,
5,12,0,0,14085,15,777,Yone,0,1,3170,8928,3170,21120,15,0,0,0,False,False,False,False,False,True,11643,11250,TOP,0,2,1055,6673,3006,3031,3033,1036,3340,21,0,1,TOP,558,0,1,263,16765,3438,6232,8,0,0,0,0,6,0,120937,8831,18604,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,214,36,31,7,3,4,4,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,200,TOP,21,1918,142282,13499,0,26732,1691,0,175,128,371,1,0,4578,1228,1895,1,7,0,20,0,5,8,False,LA2_1099283056,0.0,0.0,1.0,,,,,,,,,,,,,,,
6,14,0,0,10843,13,9,FiddleSticks,0,8,0,3591,0,20784,17,8,1,0,False,False,False,False,False,True,9934,9335,JUNGLE,0,2,1052,3157,3152,0,3020,1011,3330,24,1,2,JUNGLE,0,2,2,265,90986,11675,11595,97,0,0,0,0,7,0,5429,405,25550,4606,1pSrJn0zE1IcXv6dNHVbIAG7x-PdY-rODS8uM4AlMISGEkJiMNYuVaGNG1VETG9XcRv0rnifnDFBRA,0,,,NONE,0,32,86,55,6,5,4,10,11,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,422,GC Elsan Guchote,False,200,JUNGLE,36,1918,103436,12188,0,39582,10707,0,33,532,508,1,0,7020,108,2436,0,7,0,52,8,5,8,False,LA2_1099283056,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,14,0,0,14916,16,157,Yasuo,0,2,0,4593,0,31285,11,1,1,0,False,False,False,False,False,True,12910,12325,MIDDLE,0,2,3031,3006,6673,3075,3082,0,3340,23,1,9,MIDDLE,574,3,2,352,12557,1659,7216,26,0,0,0,0,8,0,132580,17306,16122,3233,v8-QLZsT9ocW2SIIIfamij6WNyLo2a8ZRnvObBUfXUqwp110W8l5Vx5zwl-cA10N-t51JMmBtSIRnw,0,,,SOLO,0,219,9,128,7,5,4,7,14,9tS-u7Ltzi-LAS16aUgRKU03XIRLjZifOuG8Jhp60yaFwA,255,Kenny Broflovski,False,200,MIDDLE,24,1918,147750,20154,0,24178,1804,0,161,99,279,1,0,2613,1188,838,0,7,0,23,1,0,10,False,LA2_1099283056,0.0,0.0,0.0,,,,,,,,,,,,,,,
8,18,0,0,14249,15,202,Jhin,0,2,1828,5627,1828,8729,6,1,2,0,False,False,False,False,False,True,16055,15325,BOTTOM,0,2,6676,6671,3036,3009,3031,3086,3340,20,3,13,BOTTOM,1617,6,2,708,4997,1549,5252,10,0,0,0,0,9,0,135391,27199,13320,3863,nwtqa3SBeAs-vGuzfXonGUgOgu2AA3F2ooNTz7NFPyz1i4ac__On9p3V-eN3iyRfi60CjBbK0vLTGg,0,,,CARRY,0,91,39,23,23,6,7,4,4,pVhx5oaLLOZTiS5TbjWIxT36YWyc-JAGKPk3SJOauCYPMA,251,AlfredoGodofredo,False,200,BOTTOM,24,1918,144038,29042,0,19828,4482,366,179,111,163,3,0,3649,293,1255,0,7,0,18,1,3,9,False,LA2_1099283056,0.0,0.0,1.0,,,,,,,,,,,,,,,
9,10,0,0,12183,14,555,Pyke,0,7,1208,1900,1208,15540,8,2,2,0,False,False,False,False,False,True,16144,13910,UTILITY,0,2,3857,3142,3814,3117,6691,3179,3364,27,3,13,BOTTOM,0,5,3,532,0,0,6891,0,0,0,0,0,10,0,27493,9895,17538,4533,bRCHGHOBhCfkDdOo6V8nKFiC0oi9FCT2u18kYuEQAnhK1BW4_0x8VjDxBu6Wf2BmvVDyEzEBL5tHSA,0,,,SUPPORT,0,65,66,39,18,7,14,5,4,rr8KrEXt44ltOJxJbI6yERiP9ztDnW2QvWaDJBATdUUSl6w,157,iSmoKkz,False,200,UTILITY,41,1918,38207,13339,0,25855,5853,0,39,139,173,1,1,10713,3443,1425,1,7,0,39,4,6,14,False,LA2_1099283056,0.0,0.0,1.0,,,,,,,,,,,,,,,
0,3,0,0,8183,11,777,Yone,0,1,0,0,0,9515,10,0,1,0,False,False,False,False,False,False,6662,6475,TOP,0,2,1055,3006,6673,1018,1037,0,3340,13,1,3,TOP,331,2,2,257,7622,2047,8235,4,0,1,0,0,1,0,56949,6375,6872,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,153,32,24,7,3,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,100,TOP,10,1303,65417,9268,0,16339,758,0,112,75,267,1,0,845,845,1231,0,10,0,8,0,0,5,False,LA2_1099553802,0.0,0.0,0.0,,,,,,,,,,,,,,,
1,1,0,0,6960,10,19,Warwick,0,0,0,898,0,19724,9,0,0,0,False,False,False,False,False,False,7187,6500,JUNGLE,0,2,3068,0,3077,1001,1011,1028,3340,11,1,4,JUNGLE,0,2,1,620,34310,4918,5724,60,0,1,0,0,2,0,20900,1484,18811,4985,wqbl26e0UZdkL1YzHs9mndDr0QPQm1Q1_WxwQJxn84fadwI8sqEzWWJXIfQPpqIyZJF-W2sBMhZjHA,0,,,NONE,0,77,7,36,7,13,11,2,4,j5wopcPuHcZ29A0oM2ZW3Lef5B6YMTA900wnQL4IQnA,263,Morula Temprana,False,100,JUNGLE,17,1303,60197,7097,0,28492,9212,0,17,211,274,1,0,4986,694,3956,0,10,0,9,0,0,6,False,LA2_1099553802,0.0,0.0,0.0,,,,,,,,,,,,,,,
2,2,0,0,7924,11,517,Sylas,0,2,0,0,0,11291,10,0,0,0,False,False,False,False,False,False,6440,6300,MIDDLE,0,2,4633,3020,3191,1082,1056,0,3340,14,0,3,MIDDLE,0,0,1,245,42492,11028,6086,0,0,1,0,0,3,0,6033,356,17128,3867,WS2GeV1fjl60Ux1OJxa8E9wfBmfm-VpJiND64bSLZprRItset0NvktRntO9466tb4ucQQPKnn9RIJQ,0,,,SOLO,0,52,31,64,11,4,14,3,4,HHJXsGgQ5v_Z3Hu7H8In-9up8p3PztHtpB_Z4c4hue1c5A,417,Hasterix,False,100,MIDDLE,9,1303,51586,11951,22,25068,3654,0,85,202,235,1,0,3061,566,1853,0,10,0,11,0,1,6,False,LA2_1099553802,0.0,0.0,0.0,,,,,,,,,,,,,,,
3,4,0,2,8231,11,81,Ezreal,0,5,0,0,0,4915,5,1,0,0,False,False,False,False,False,False,7427,8420,BOTTOM,0,2,0,0,0,1001,0,0,0,16,1,2,BOTTOM,0,2,1,398,8907,3274,1970,0,0,1,0,0,4,0,44015,6782,9323,920,pdvTKVxd6Bn1sBOMoSEi03ocM9tSKh96V3--thdz-5DcvTh1GZ-pXb0OlIHNpiVBmOMP4nvnLC0Ztw,0,,,CARRY,0,157,31,20,8,1,1,3,4,IsLrvnkZeDSl15Z5zvMtCL9pXa51fMyTeT-FZ9LVbodqfA,369,C1 AXEL,False,100,BOTTOM,0,1303,52922,10056,0,13058,1134,0,123,0,111,1,0,0,0,1764,0,10,0,5,1,0,5,False,LA2_1099553802,0.0,0.0,0.0,,,,,,,,,,,,,,,
4,4,0,0,6387,10,111,Nautilus,0,5,0,0,0,13924,6,2,0,0,False,False,False,False,False,False,4307,3825,UTILITY,0,2,3859,3190,2055,1029,0,1001,3364,15,0,0,BOTTOM,0,0,0,466,9513,4006,1859,0,0,1,0,0,5,0,4478,1349,8091,3879,3hARWyXP2-09vbsnLjsvDD4gJdUvKQO1CKiCPXIcJ5bocNt4pSzfTUfkKbywKliJknLLSGzQlJHoFw,0,,,SUPPORT,0,26,26,27,5,4,4,5,3,r4yJpGpGbpZkosnOuyMP-r8V8Hg8G4ZZcPskTXBIMZuT1w,234,LeOniD4S,False,100,UTILITY,38,1303,17788,5355,196,10727,0,0,24,234,143,0,0,3795,0,775,0,10,0,27,3,5,12,False,LA2_1099553802,0.0,0.0,0.0,,,,,,,,,,,,,,,
5,10,0,5,12847,14,92,Riven,0,2,3957,8986,3957,10826,1,1,0,0,False,False,False,False,False,False,11645,9750,MIDDLE,0,0,1055,3123,3071,1037,3158,6630,3340,16,1,6,MIDDLE,0,5,1,414,0,0,5259,28,0,0,0,0,6,0,120737,13870,8004,29,khDVJiyLEa9FgePzxj3CF8v8krfep9euIYtXb3s1583go_lVlrdr2wEkopfXwWIq5P0_k6Aip4w4AA,0,,,SOLO,0,202,59,58,14,3,4,2,12,J2fd2hfAR_zdSwow0xwXTFJ7_XdhzzZxMXspU0cFMOSPyQ,361,Baseball Bat Boy,False,200,MIDDLE,22,1303,122184,14104,0,13714,2389,0,154,166,21,1,0,1446,234,450,3,0,0,18,1,1,7,True,LA2_1099553802,1.0,1.0,4.0,,,,,,,,,,,,,,,
6,7,0,3,11094,13,245,Ekko,0,5,6420,18523,6420,11106,2,1,1,0,False,False,False,True,False,False,9878,8525,JUNGLE,2,0,6655,3089,3020,0,0,0,3340,14,1,4,JUNGLE,0,3,2,828,114427,7045,5121,105,1,0,0,0,7,0,19429,1455,14017,4425,YK-mRpm4nBNirmijE-D6b1VkNbzDjj74XW3NxrdryWkiQmTDkyPjBB_qwHsUg4O-vCEondkpVgpDaQ,0,,,NONE,0,107,46,78,8,3,4,13,11,5w4g8ma0HLKPrWXjrdVBW-UwR9A67PSnFxTkufeTbP5D,532,BŁK BéäsT,False,200,JUNGLE,13,1303,147872,9559,0,19602,10559,0,48,601,30,1,0,14014,1058,462,3,0,0,16,1,0,7,True,LA2_1099553802,2.0,1.0,6.0,,,,,,,,,,,,,,,
7,2,0,0,10964,13,84,Akali,0,2,4734,4734,4734,5519,1,0,1,0,False,False,True,False,False,False,9345,8650,TOP,0,0,3157,3152,3041,3020,0,0,3340,19,1,10,TOP,0,10,2,1288,60185,15660,5214,4,0,0,0,0,8,0,10653,888,6133,4492,lMWE8YpAKrbNqkFMdABGb9vphZrw9Dg-9t-Mih5kapQRURGiTTXjsKOIhlMMRMKvSphS9riFgJDv1g,0,,,SOLO,0,94,18,39,13,4,14,2,4,6rXVyd23Wzo2nBUd9JiGUl8KstxAjKWZJYqDG9FkkSLSU2XXJ1jEu3o5jA,144,itskamikazeh,False,200,TOP,3,1303,73777,16993,0,13604,1450,0,98,43,0,1,0,2939,444,2256,1,0,0,7,0,0,6,True,LA2_1099553802,0.0,0.0,3.0,,,,,,,,,,,,,,,
