12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,doubleAces,dragonTakedowns,earliestBaron,earliestDragonTakedown,earliestElderDragon,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadAfkTeammate,hadOpenNexus,highestChampionDamage,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerKillsEarlyJungle,junglerTakedownsNearDamagedEpicMonster,kda,killParticipation,killsNearEnemyTurret,killsOnLanersEarlyJungleAsJungler,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxKillDeficit,moreEnemyJungleThanOpponent,mostWardsDestroyedOneSweeper,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,poroExplosions,riftHeraldTakedowns,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirst25Minutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,controlWardTimeCoverageInRiverOrEnemyHalf,earlyLaningPhaseGoldExpAdvantage,laningPhaseGoldExpAdvantage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,visionScoreAdvantageLaneOpponent,teleportTakedowns,highestCrowdControlScore,shortestTimeToAceFromFirstTakedown,highestWardKills,id_game,summonerId,baronBuffGoldAdvantageOverThreshold,fastestLegendary,thirdInhibitorDestroyedTime,completeSupportQuestInTime,dodgeSkillShotsSmallWindow,epicMonsterStolenWithoutSmite,kTurretsDestroyedBeforePlatesFall,landSkillShotsEarlyGame,multiTurretRiftHeraldCount,quickCleanse,quickFirstTurret,quickSoloKills,soloTurretsLategame,threeWardsOneSweeperCount,fasterSupportQuestCompletion,mejaisFullStackInTime,immobilizeAndKillWithAlly,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,knockEnemyIntoTeamAndKill,pickKillWithAlly,saveAllyFromDeath,survivedThreeImmobilizesInFight,tookLargeDamageSurvived,takedownsFirstXMinutes,killingSprees,playedChampSelectPosition
0,181,0,4.0,2,0,600,2,0,1638.6169021094088,0.21613391224849499,0,6,0,1,1720.8331653559576,2078.019276231621,2078.019276231621,576.0,1,0,30,10.400000005960464,1,0,1,740.66886063661,0,0,2280.579248459067,0.0,497.0073669949663,,0,1.0,0,0,0.0,,1,5.833333333333333,0.7291666666666666,3,,0.0,0,2,0,64,1,0,5,-107.00000002980232,,0,4,1,6671.0,0,5,0,0,0,0,1,1,64,29,0,0,8,11,0,0,35,0,0,,0,0,2,0.39273068731204713,1,2,5,6,10,0,0,0.7440092267437303,6,1,2,,0.0,1.0,30.0,3.0,-0.14119195938110352,,,,,LA2_1197639021,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,2.0,1249.9793477224387,,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,12.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,,
1,319,0,0.0,0,0,150,0,1,710.3387567959255,0.12321439609745923,0,7,0,1,1720.8331653559576,2078.019276231621,2078.019276231621,0.0,1,0,35,0.0,1,0,0,740.66886063661,0,0,2280.579248459067,0.0,342.8431000164972,,0,,0,0,0.0,,0,2.4285714285714284,0.3541666666666667,0,,0.0,0,0,0,3,0,0,5,-107.00000002980232,,0,1,1,6655.0,0,1,0,0,0,0,1,0,26,75,0,0,0,15,0,0,17,0,0,,0,0,2,0.17024835263308072,1,2,5,4,10,0,0,1.8372166701602906,9,6,0,,0.0,0.0,47.39999997615814,2.0,0.1601046323776245,,,,,LA2_1197639021,rGKtmYwrIcXoIvNCEscekma4VuAbiVttmyJT5p7vUK9T,2.0,,,1.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,7.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,,
0,242,0,6.600000023841858,0,0,1250,0,1,717.5428270496127,0.2507166204746032,0,9,0,1,,1216.466357729564,,0.0,0,0,19,0.0,0,0,0,,0,0,2280.579248459067,0.0,380.09748707130206,,0,,0,0,0.0,,1,2.111111111111111,0.5428571428571428,3,,0.0,0,1,1,45,0,0,0,-93.50000008940697,,0,1,0,4633.0,0,0,0,1,0,0,0,0,14,0,0,0,4,10,0,0,19,0,0,,0,0,0,0.21639151559228678,0,0,0,0,0,0,0,0.6056641227620195,32,26,1,0.2325137698412632,0.0,1.0,28.0,3.0,0.053600311279296875,,,,,LA2_1197639021,bZ6eLFZDMKrvsEUn-3tpaWK8KcKV9Q_RZBQXl1ikQKBy,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,5.0,1.0,0.0,7.0,12.0,0.0,3.0,1.0,5.0,,
0,193,0,112.50000011920929,0,0,0,0,1,720.434105248761,0.2852011461417286,0,10,0,4,,419.1172741443749,,0.0,0,0,0,0.0,3,0,0,,0,0,2280.579248459067,,392.38586903618466,,0,,2,1,56.00000002980232,0.0,0,1.7272727272727273,0.5428571428571428,1,1.0,,0,1,1,5,0,0,0,-37.500000059604645,,0,1,0,6671.0,1,0,0,1,0,0,0,4,23,0,0,0,2,11,0,0,19,1,0,,0,0,0,0.21726344692227473,0,0,0,0,0,0,0,0.8209299198925412,9,5,1,,0.0,0.0,53.49999988079071,1.0,-0.3147009611129761,,,38.7128679499167,,LA2_1197639021,Zv8WU0ZuvcKQKCjZjvwQxTc_haQedM-_L9dN5sN2PdJmWQ,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,,
0,374,0,12.000000029802322,0,0,700,0,7,570.1629692614641,0.1953552285291473,0,12,0,1,,419.1172741443749,,0.0,0,0,37,0.0,0,0,0,,0,0,2280.579248459067,0.0,341.73996744537527,,0,,0,0,0.0,,0,1.25,0.42857142857142855,2,,1.0,0,0,0,45,0,0,0,-93.50000008940697,,0,0,0,6656.0,0,4,0,1,0,0,0,0,5,46,0,0,0,10,0,0,15,0,0,,0,0,0,0.17194573536522295,0,0,0,0,0,0,0,0.8934738579375868,4,1,1,0.14538064748225488,0.0,0.0,48.00000002980232,1.0,-0.23732560873031616,,,38.7128679499167,,LA2_1197639021,J8ZQ9fWiFh834HopkT6a97tVOhi9qzYgpIkL51iHcH2zNw,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,,,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,,
0,209,0,4.4000000059604645,0,0,900,0,5,814.6565181873557,0.1281338309035224,0,8,0,2,,419.1172741443749,,917.3999633789062,0,0,0,0.0,0,0,0,,0,0,2280.579248459067,0.0,387.76343114255616,,0,,0,0,0.0,,0,2.0,0.45714285714285713,1,,0.0,0,1,1,43,0,0,0,-93.50000008940697,,0,2,0,6672.0,0,0,0,1,0,0,0,0,13,118,0,0,1,4,0,0,16,0,0,,0,0,0,0.24567837906281306,0,0,0,2,0,0,1,0.8663277394444237,10,2,0,0.1114350130022527,0.0,0.0,28.0,1.0,0.1644045114517212,,,38.7128679499167,,LA2_1197639021,3RaUrGrx7KX4NVWNNJwU1-TtWtFRiQDhFj5d5agXYONq3g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,,
1,250,0,1.600000023841858,0,0,0,0,8,493.1507193336571,0.14059317395099852,0,9,0,2,,419.1172741443749,,4407.873046875,0,0,6,0.0,0,0,0,,0,0,2280.579248459067,0.0,224.3606601133132,,0,,0,0,0.0,,0,1.6666666666666667,0.42857142857142855,0,,0.0,0,0,1,5,0,0,0,-93.50000008940697,,0,0,0,6655.0,0,0,0,1,0,0,0,0,11,71,0,0,0,29,0,0,15,0,0,,0,0,0,0.14872092305740248,0,0,0,0,0,0,0,1.5836646532635503,6,0,0,0.05416652044317054,0.0,0.0,5.0,1.0,-0.13800877332687378,,,38.7128679499167,,LA2_1197639021,-wx69ULPMGLLDjOvejdNXI3-2-2pl11Z0vs3ttwVtwjhXQ,,,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,,,1.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,,
0,216,0,8.000000029802322,0,0,1150,0,0,943.8186790956524,0.16492769730407753,0,10,0,0,,,,0.0,0,0,0,4.0,0,0,0,,1,5,1917.9228450791722,0.0,478.6997057353474,,0,,0,0,0.0,,1,1.9,0.9047619047619048,1,,0.0,0,1,0,53,0,0,11,-118.00000002980232,,0,1,0,6672.0,0,0,0,0,0,0,1,1,4,71,0,0,2,8,0,0,19,1,1,,1,0,0,0.24488725703601796,0,1,2,2,5,0,0,0.5086580142520946,3,2,0,,0.0,0.0,59.0,2.0,-0.518805742263794,,,41.54904980195374,,LA2_1197693547,YtQQPUZTxI-FMkn18MjX4ylKGq-4huWl2_dAgxRDgVecSWs,,,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,8.0,0.0,0.0,13.0,0.0,2.0,0.0,6.0,,
0,256,0,71.20000004768372,0,0,450,0,0,489.6010257121356,0.23986839158675166,0,10,0,0,,,,0.0,0,0,48,4.0,0,0,0,,1,5,1917.9228450791722,,349.26337968308525,,0,,2,0,32.00000002980232,0.0,0,1.9,0.9047619047619048,3,0.0,,0,0,0,1,0,0,11,-86.0,,0,0,0,4644.0,0,1,0,0,0,0,1,1,25,79,0,0,1,3,1,0,19,0,0,,0,0,0,0.1270339895620085,0,1,2,4,5,0,0,0.23451743116787635,1,1,2,,0.0,0.0,0.0,0.0,-0.6792428493499756,,,41.54904980195374,,LA2_1197693547,uNXpbHJZXhdWG8UcFL_zH79sIWKl7X0NgudVSmLh7ERlw0Q,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,8.0,2.0,0.0,0.0,16.0,0.0,2.0,0.0,7.0,,
0,178,0,0.0,0,0,0,0,0,938.8865243889236,0.2504086391374343,0,7,0,0,,,,0.0,0,0,53,0.0,0,0,0,,1,5,1917.9228450791722,0.0,349.4023850467181,,0,,0,0,0.0,,0,2.857142857142857,0.9523809523809523,1,,0.0,0,0,0,53,0,0,11,-118.00000002980232,,0,0,0,6632.0,0,2,0,0,0,0,0,0,34,0,0,0,2,7,0,0,20,0,1,,0,0,0,0.24360753894592313,0,1,2,3,5,0,0,0.32856447071929207,0,0,1,,0.0,0.0,19.0,1.0,-0.4452294707298279,,1.0,41.54904980195374,,LA2_1197693547,DTirGulkKhWz6kTZr6i1MCpf4ZXJdPN5OHXtPwwjjbJK6pY,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,9.0,0.0,0.0,10.0,14.0,0.0,21.0,1.0,6.0,,
0,251,0,9.60000005364418,0,0,1050,0,1,1213.2080187531985,0.21939059171597408,0,6,0,0,,,,1036.199951171875,0,0,58,0.0,0,0,0,,1,5,1917.9228450791722,0.0,465.09395239485116,,0,,0,0,0.0,,0,4.333333333333333,1.2380952380952381,1,,1.0,0,1,0,47,0,0,11,-118.00000002980232,,1,4,0,6653.0,0,6,0,0,0,0,0,0,19,104,0,0,0,10,0,0,26,3,2,,0,0,0,0.3147841746586822,0,1,3,4,5,0,0,0.611909952465729,2,2,2,0.03238216852396167,0.0,1.0,53.60000005364418,2.0,0.03439342975616455,,,41.54904980195374,,LA2_1197693547,-TEdW9ZG6HYg9RFKS08JZ9i7_kD5svaz82TjAfRI3GpF0g,,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,,,14.0,5.0,0.0,13.0,20.0,0.0,5.0,0.0,10.0,,
1,223,0,3.2000000178813934,0,0,0,0,3,268.5804506437202,0.12540468025576249,0,10,0,0,,,,10927.6064453125,0,0,7,0.0,0,0,0,,1,5,1917.9228450791722,0.0,247.32454475334683,,0,,0,0,0.0,,0,2.2,1.0476190476190477,0,,0.0,0,0,1,4,0,0,11,-118.00000002980232,,0,0,0,6617.0,0,0,0,0,0,0,0,0,23,28,0,0,0,19,0,0,22,0,0,,0,0,0,0.06968703979736822,0,1,0,4,5,0,0,1.5903793639961923,1,1,0,0.12351331943931797,0.0,0.0,0.0,2.0,1.7962968349456787,,,41.54904980195374,,LA2_1197693547,o98gUt2QZMeoaPnpjxex2HlYb5yIz1_cuajvxjw8W6w6DJ0,,,,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,5.0,6.0,0.0,0.0,18.0,1.0,3.0,0.0,5.0,,
0,211,0,0.0,0,0,0,0,3,438.1642141685369,0.2783390090095095,0,9,0,1,1788.219550288841,1069.6469792269588,,0.0,0,0,31,0.0,0,0,0,712.9782268528655,1,0,1917.9228450791722,0.0,309.2772189829742,,0,,0,0,0.0,,0,1.3333333333333333,0.2,1,,0.0,0,0,0,32,0,0,0,-84.00000002980232,,0,0,0,3068.0,0,0,0,1,0,0,0,1,70,9,0,0,0,9,1,0,12,0,0,,0,0,1,0.11082761652799865,0,1,1,1,0,0,0,1.0570742118155776,1,1,0,0.460201917228535,0.0,0.0,0.0,1.0,1.0781629085540771,,,,,LA2_1197693547,ukKj4u0r0f9bzmFxsp5dRpSjPB44H53UqAzq07ehnFFIxy9yn_Xyyo0blA,,,,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,2.0,1.0,0.0,1.0,10.0,0.0,5.0,0.0,5.0,,
0,661,0,107.00000017881393,1,0,900,0,4,1292.3484465156794,0.21154909773156402,0,8,0,3,1788.219550288841,697.814685415278,,0.0,0,0,0,15.0,1,1,0,712.9782268528655,1,0,1917.9228450791722,,511.7061474471029,,0,1.0,2,1,62.00000002980232,0.0,0,3.25,0.43333333333333335,3,1.0,,0,2,0,5,0,0,0,-22.0,,0,1,0,6653.0,0,4,0,1,0,0,1,3,58,0,0,0,0,1,0,0,26,1,1,,0,0,1,0.32688177952365327,0,1,2,0,0,0,0,0.7311370653874946,4,3,1,0.21432660521893548,1.0,0.0,103.80000013113022,4.0,2.1176235675811768,,,30.142874209509273,1.0,LA2_1197693547,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,3.0,0.0,0.0,21.0,0.0,2.0,0.0,9.0,,
0,344,0,4.0,1,0,0,0,2,1118.3978065793642,0.21341535542953066,0,8,0,1,1788.219550288841,1379.2876808516553,,0.0,0,0,80,1.5,0,0,0,712.9782268528655,1,0,1917.9228450791722,0.0,486.6235308231197,,0,,0,0,0.0,,0,2.75,0.36666666666666664,0,,2.0,0,2,0,51,0,0,0,-84.00000002980232,,0,1,0,6673.0,0,4,0,1,0,0,0,0,51,21,0,0,5,9,0,1,22,1,1,,0,0,1,0.2828833556581969,0,1,4,3,0,0,0,0.5922529495649461,1,1,0,0.07957840869700157,0.0,0.0,35.0,3.0,0.8025470972061157,,,,,LA2_1197693547,0uGi9UMsvcgoNONYe5hAph0CNAlQl7cy2HqeJE2YArA,,,,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,,,7.0,1.0,0.0,0.0,15.0,0.0,8.0,0.0,7.0,,
0,84,0,1.5,1,0,300,0,0,883.7445936166072,0.1574862353268886,0,7,0,4,1788.219550288841,697.814685415278,,164.0,0,0,15,0.0,0,0,0,712.9782268528655,1,0,1917.9228450791722,0.0,417.97357817366117,,0,,0,1,4.0,,0,3.0,0.35,1,,0.0,0,4,0,49,0,0,0,-80.00000002980232,,0,1,0,6672.0,0,3,0,1,0,0,0,3,83,52,0,0,3,9,0,0,21,0,1,,0,0,1,0.22353105014724026,0,1,1,3,0,0,0,0.5915640090049765,1,0,1,,0.0,0.0,16.0,1.0,-0.03324991464614868,,,,,LA2_1197693547,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,,,,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,,,3.0,3.0,0.0,5.0,16.0,0.0,4.0,0.0,7.0,,
0,89,0,0.0,1,0,150,0,0,220.9101956445021,0.1392103025025072,0,6,0,1,1788.219550288841,1069.6469792269588,,0.0,0,0,50,0.0,0,0,0,712.9782268528655,1,0,1917.9228450791722,0.0,279.86875544273636,,0,,0,0,0.0,,0,2.0,0.2,2,,0.0,0,0,0,14,0,0,0,-84.00000002980232,,0,0,0,2065.0,0,0,0,1,0,0,0,0,67,17,0,0,0,10,0,0,12,0,1,,0,0,1,0.05587619814291094,0,1,3,2,0,0,0,0.5687448369568192,1,1,0,,0.0,0.0,16.799999982118607,2.0,-0.6423841714859009,,,30.142874209509273,,LA2_1197693547,Ykmjm_q1iJeXMsy9_EhLTDzhuHgquAKVSNRjUtG53QLj,,,,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,10.0,4.0,0.0,8.0,11.0,0.0,0.0,0.0,8.0,,
0,283,0,0.0,0,0,0,1,2,690.0979721219094,0.2234830679664537,0,12,0,0,,,,0.0,0,0,0,4.0,0,0,0,889.5051217122858,0,0,1827.048324563495,0.0,326.52782159855076,,0,,0,0,0.0,,0,1.1666666666666667,0.45161290322580644,1,,0.0,0,1,0,55,0,0,0,-109.20000007748604,,0,0,0,3152.0,0,1,0,0,0,0,2,0,16,35,0,0,3,3,0,0,14,2,0,,0,0,0,0.2205826346869327,0,1,1,1,5,0,0,0.5653172939567822,2,2,0,0.10743363902004054,0.0,0.0,21.0,2.0,-0.32458025217056274,,1.0,,,LA2_1198067887,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,,,,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,5.0,0.0,0.0,9.0,0.0,2.0,0.0,4.0,,1.0
0,113,0,87.50000005960464,0,0,750,1,0,706.6332875300104,0.2294104003767718,0,9,0,1,,1568.2918627506913,,0.0,0,0,0,4.0,1,1,1,889.5051217122858,0,0,1827.048324563495,,456.13178014139487,,0,,2,1,44.00000002980232,0.0,0,2.111111111111111,0.6129032258064516,2,1.0,,0,0,0,2,0,0,0,-65.20000004768372,,0,5,0,6691.0,0,5,0,0,0,0,1,3,14,0,0,0,1,6,0,0,19,0,0,,1,0,0,0.2258679761680609,0,1,0,0,5,0,0,0.5696237164451241,3,2,1,,0.0,0.0,10.799999922513962,1.0,-0.5506259202957153,,,,,LA2_1198067887,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,,1.0
0,469,0,15.000000059604645,0,0,150,1,0,681.0679744115632,0.25478599475697083,0,12,0,0,,,,0.0,0,0,24,10.400000035762787,0,0,0,889.5051217122858,0,0,1827.048324563495,0.0,397.7259076048847,,0,,0,0,0.800000011920929,,0,1.0833333333333333,0.41935483870967744,1,,0.0,0,1,0,65,0,0,0,-108.40000006556511,,0,1,0,6673.0,0,4,0,0,0,0,0,1,17,14,0,0,5,9,0,1,13,0,0,,0,0,0,0.21769628989730735,0,1,2,1,5,0,0,0.4442534051578051,0,0,0,,0.0,0.0,97.00000008940697,1.0,-0.4740217328071594,,,,,LA2_1198067887,XVvm3ScM3ie4Hk1OFO-OsdixO5pO581AG_N68ni_XSwOihk,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,,1.0
0,122,0,5.500000029802322,0,0,825,0,1,490.92445079513203,0.16686995698900325,0,8,0,0,,,,0.0,0,0,0,0.0,0,0,0,889.5051217122858,0,0,1827.048324563495,0.0,367.4309499847988,,0,,0,0,0.0,,0,1.875,0.4838709677419355,0,,0.0,0,2,0,51,0,0,0,-109.20000007748604,,0,0,0,6673.0,0,0,0,0,0,0,0,0,26,39,0,0,2,7,0,0,15,1,0,,0,0,0,0.1569188914664653,0,1,2,1,5,0,0,0.4536301402825073,1,1,0,0.043270833500850814,0.0,0.0,9.0,2.0,-0.13808226585388184,,,,,LA2_1198067887,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,,,,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,,1.0
0,192,0,3.0,0,0,150,0,2,559.7998868239325,0.1254505799108004,0,9,0,0,,,,0.0,0,0,12,0.0,0,0,0,889.5051217122858,0,0,1827.048324563495,0.0,270.52057327182825,,0,,0,0,0.0,,0,0.6666666666666666,0.1935483870967742,0,,0.0,0,1,0,8,0,0,0,-109.20000007748604,,0,0,0,6655.0,0,0,0,0,0,0,0,0,18,101,0,0,0,23,0,0,6,0,0,,0,0,0,0.17893420778123373,0,1,2,0,5,0,0,2.4376087583051547,12,11,1,,0.0,0.0,58.0,1.0,1.058976173400879,,,,1.0,LA2_1198067887,x9xGX-AaVktCWBc5Gx8c7a8kSuhH9aNdpK6_8gFxgqT2UQ,,,,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,,1.0
0,261,0,4.000000029802322,1,0,0,0,1,912.3126276425825,0.2571428187463272,0,6,0,0,1431.2452838653019,,,1847.5869140625,0,0,0,0.0,0,0,0,,0,0,1827.048324563495,0.0,422.7552961158183,,0,,0,0,0.0,,0,2.3333333333333335,0.28,2,,0.0,0,1,0,41,0,0,2,-102.80000004172325,,0,0,0,6631.0,0,0,0,0,0,0,0,0,24,10,0,0,7,4,0,0,14,1,0,,0,0,1,0.24412672257610019,0,0,3,2,0,0,0,0.8369866462667325,2,1,0,0.034393353827895094,0.0,0.0,30.000000029802322,4.0,0.4805607795715332,,,,,LA2_1198067887,-QRFuFBeK1jRFhJIDCrUJhe1LVU9iTjXCHxtBYRE1rIL98E,1.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,,1.0
0,190,0,89.200000166893,0,0,0,1,1,553.7097615790743,0.2158596575584294,0,8,0,3,1431.2452838653019,526.1051697915767,,0.0,0,0,61,11.500000029802322,1,0,0,,0,0,1827.048324563495,,368.76166961044464,,0,,2,1,51.20000007748604,0.0,0,2.25,0.36,0,1.0,,0,1,1,2,0,0,2,-51.59999996423721,,0,0,0,6632.0,0,2,0,0,0,0,0,4,32,0,0,0,1,5,0,0,18,0,0,,0,0,1,0.14816779386468276,0,0,0,1,0,0,0,1.2675935051674458,5,2,0,,0.0,0.0,20.95000010728836,2.0,1.2253172397613525,,,,,LA2_1198067887,FfIq7rraFcUwlUWacr4vfkVF17yV_wxcXauFE5mmCgkR,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,11.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,5.0,,1.0
0,212,0,2.4000000059604645,0,0,0,0,5,616.0802126464947,0.19749912543627973,0,8,0,1,1431.2452838653019,916.9004032126328,,0.0,0,0,7,0.0,0,0,0,,0,0,1827.048324563495,0.0,345.0807675992256,,0,,0,0,0.0,,0,2.375,0.38,1,,0.0,0,1,0,60,0,0,2,-102.80000004172325,,0,0,0,6655.0,0,0,0,0,0,0,0,0,39,13,0,0,2,3,0,0,19,0,0,,0,0,1,0.1648575703111923,0,0,0,1,0,0,0,0.844623104901953,2,2,0,0.22580364371400344,0.0,0.0,3.0,1.0,0.9012192487716675,,,,,LA2_1198067887,wriBMdTp9qS8lxQrpCiYSHsWv9hpD0AFCEmHedSYSl55jIBqJpgJoJNY8w,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,4.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,4.0,,1.0
0,140,0,4.0,1,0,1050,0,2,1464.9479102527062,0.184291610646626,0,2,0,3,1431.2452838653019,526.1051697915767,,0.0,0,0,6,0.0,0,0,0,,0,0,1827.048324563495,0.0,617.5757729449082,,0,1.0,0,0,0.0,,0,14.0,0.56,5,,0.0,0,1,0,45,1,0,2,-102.80000004172325,,0,9,1,6673.0,0,5,0,0,0,0,0,1,27,95,0,0,0,6,0,0,28,2,0,,1,0,1,0.3920069954515748,0,0,0,6,0,0,0,0.5263033060256149,2,2,2,0.11214849808536419,0.0,0.0,43.99999997019768,2.0,0.16020357608795166,,,,,LA2_1198067887,HxjezcANYbf_pjEDaC0ZQbMltR3Hsc1WmCwuofeYd75lFkQ,1.0,1544.165696547507,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,,0.0,,,3.0,4.0,0.0,3.0,24.0,0.0,0.0,0.0,6.0,,1.0
1,163,0,0.0,1,0,0,0,1,189.99481423907255,0.14520678761233763,0,7,0,2,1431.2452838653019,526.1051697915767,,5495.07763671875,0,0,1,0.0,0,0,0,,0,0,1827.048324563495,0.0,325.08989139526636,,0,,0,0,0.0,,0,4.142857142857143,0.58,0,,0.0,0,1,2,1,0,0,2,-102.80000004172325,,0,0,0,2065.0,0,0,0,0,0,0,0,0,30,58,0,0,1,19,0,0,29,0,0,,0,0,1,0.05084091779644992,0,0,0,4,0,0,0,1.18389361911829,2,2,1,0.006815869800160695,0.0,0.0,0.0,3.0,-0.5143216848373413,,,,,LA2_1198067887,rNN-PYJ_0nOAQ2hKs3ilcedXlIQL8muOEghMR6Bi1XurlHU,1.0,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,7.0,,1.0
